Age,Education,Marital Status,Parental Status,Children,Income,Total_Spending,Days_as_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,cluster
43,2,1,1,1,17688.0,11.0,4682.0,82,2,2,1,3.0,1,2.0,1,0,2,1,0,8,0
39,4,1,0,0,92491.0,2034.0,4574.0,71,979,44,556,29.0,25,22.0,7,5,12,1,3,3,2
31,2,0,0,0,90273.0,1991.0,4347.0,32,704,81,556,120.0,74,111.0,5,6,7,1,3,2,2
60,4,0,0,0,82571.0,1686.0,4238.0,28,861,31,556,62.0,81,79.0,6,5,13,0,1,2,2
40,4,0,1,1,38513.0,324.0,4302.0,20,172,3,115,16.0,0,18.0,6,1,5,5,0,8,1
43,3,0,1,1,16653.0,69.0,4222.0,10,5,7,31,15.0,4,7.0,2,1,3,3,0,6,0
67,2,1,1,2,42586.0,252.0,4758.0,7,194,2,56,0.0,0,0.0,4,1,6,5,0,8,0
57,0,0,1,1,23529.0,54.0,4688.0,67,9,7,13,3.0,2,20.0,1,1,2,1,0,6,0
61,3,1,1,2,74881.0,964.0,4628.0,48,505,72,270,36.0,27,54.0,9,2,12,4,0,5,1
71,2,1,1,1,71107.0,1327.0,4647.0,61,533,10,217,120.5,81,126.5,7,6,13,2,0,4,2
58,4,1,1,2,46910.0,68.0,4248.0,36,48,0,14,0.0,0,6.0,2,0,3,2,0,6,0
63,2,1,0,0,18690.0,60.0,4698.0,77,6,1,7,23.0,4,19.0,1,1,2,1,0,8,0
67,2,0,1,2,37244.0,55.0,4578.0,90,18,2,10,0.0,0,25.0,1,1,2,1,1,7,0
56,2,1,0,0,82427.0,1456.0,4259.0,35,482,81,509,104.0,81,107.0,3,5,12,1,1,1,2
64,1,0,1,1,75342.0,563.0,4569.0,38,204,81,97,21.0,81,26.0,5,2,10,1,0,4,1
68,2,0,1,1,70044.0,1504.0,4646.0,46,1073,0,250,120.5,14,14.0,7,10,5,4,0,5,1
55,2,0,1,2,79146.0,564.0,4216.0,33,245,16,223,21.0,43,16.0,8,1,8,2,0,6,1
59,2,1,0,0,77437.0,1125.0,4365.0,70,560,21,442,29.0,44,29.0,4,5,13,1,1,1,2
63,2,1,1,1,54984.0,358.0,4186.0,51,173,13,131,32.0,3,6.0,6,1,6,4,1,7,1
51,4,1,1,1,42403.0,42.0,4350.0,18,22,1,11,0.0,5,3.0,1,0,3,1,0,8,0
58,2,1,1,1,55761.0,184.0,4216.0,97,136,1,12,0.0,3,32.0,4,1,3,2,1,6,0
39,2,1,1,1,37292.0,460.0,4587.0,32,275,0,86,10.0,23,66.0,6,3,5,5,0,8,1
77,4,0,0,0,45576.0,145.0,4182.0,9,56,19,29,2.0,14,25.0,3,1,3,1,0,8,0
75,2,1,0,0,70321.0,1376.0,4679.0,6,303,23,556,82.0,26,126.5,6,5,13,1,0,4,2
53,4,0,1,1,58086.0,792.0,4675.0,80,708,7,62,0.0,0,15.0,11,3,7,2,0,8,1
70,2,1,0,0,81795.0,1382.0,4761.0,74,324,81,556,27.0,81,88.0,4,11,7,1,0,2,2
75,0,1,0,0,28389.0,28.0,4736.0,49,1,5,3,7.0,4,8.0,1,0,2,1,0,7,0
76,3,1,0,0,66835.0,1033.0,4424.0,21,620,26,195,34.0,17,126.5,6,4,13,1,0,2,2
53,2,0,1,1,69901.0,882.0,4546.0,95,312,21,206,102.0,81,126.5,7,3,10,3,0,5,1
73,4,1,0,0,80360.0,2231.0,4633.0,56,1225,81,454,112.0,43,43.0,4,4,5,2,3,2,2
61,4,1,1,1,63342.0,1101.0,4771.0,48,918,21,118,13.0,10,21.0,8,3,5,3,1,6,1
48,2,1,1,1,44989.0,369.0,4805.0,26,98,0,106,49.0,10,106.0,5,1,5,5,0,6,1
42,1,0,1,1,31859.0,48.0,4272.0,3,3,4,7,15.0,8,11.0,1,0,3,1,0,7,0
73,4,0,1,1,51569.0,467.0,4652.0,39,380,0,47,6.0,0,34.0,7,1,7,4,1,8,1
51,2,0,1,2,30372.0,44.0,4701.0,33,15,0,12,7.0,3,7.0,2,0,3,3,0,7,0
43,0,0,1,2,16014.0,38.0,4619.0,42,3,9,4,7.0,8,7.0,1,1,4,4,0,3,0
54,2,1,1,2,41120.0,81.0,4385.0,80,24,2,23,0.0,8,24.0,2,1,3,3,0,6,0
51,3,0,1,1,39763.0,167.0,4479.0,9,80,1,60,4.0,6,16.0,5,1,2,2,0,9,0
67,4,1,1,2,38725.0,45.0,4200.0,52,31,0,6,2.0,1,5.0,1,0,4,2,0,4,0
50,2,1,1,1,77981.0,664.0,4549.0,78,138,81,204,16.0,81,60.0,7,4,7,3,0,5,1
58,1,1,1,1,62905.0,622.0,4442.0,68,166,75,96,119.0,81,59.0,7,2,8,3,0,4,1
43,1,0,1,1,13533.0,48.0,4626.0,45,12,3,8,8.0,0,17.0,2,0,3,2,0,7,0
47,2,1,1,1,59481.0,461.0,4399.0,47,178,3,85,71.0,66,58.0,3,3,8,2,0,2,1
45,2,1,1,1,72117.0,1073.0,4463.0,34,707,20,171,65.0,60,50.0,9,7,9,1,0,5,2
36,1,1,1,1,21955.0,55.0,4445.0,81,5,1,7,17.0,14,11.0,2,1,3,2,0,6,0
66,2,1,1,1,67131.0,976.0,4610.0,72,465,71,250,93.0,35,62.0,9,2,12,3,0,6,1
42,4,0,1,1,36802.0,20.0,4163.0,23,16,1,2,0.0,0,1.0,1,0,3,1,0,5,0
40,2,1,0,0,71853.0,1149.0,4567.0,29,358,81,413,120.5,81,32.0,2,8,6,1,0,1,2
61,0,1,0,0,28249.0,43.0,4164.0,80,1,9,7,2.0,14,10.0,2,0,3,1,0,6,0
47,3,1,1,1,47808.0,224.0,4402.0,30,123,1,26,2.0,0,72.0,3,2,3,2,1,7,0
48,4,0,1,1,25509.0,101.0,4799.0,15,40,3,30,10.0,7,11.0,3,0,3,3,0,9,0
76,4,1,0,0,51012.0,209.0,4587.0,86,102,9,63,2.0,9,24.0,4,1,4,1,0,6,1
37,2,0,0,0,70596.0,968.0,4782.0,68,347,44,534,17.0,0,26.0,3,5,12,1,0,2,2
70,4,1,0,0,85431.0,1165.0,4536.0,54,376,53,462,120.5,53,53.0,2,7,7,1,0,0,2
55,2,1,1,1,42664.0,24.0,4253.0,44,21,0,3,0.0,0,0.0,1,0,3,1,0,6,0
67,2,1,1,2,42586.0,252.0,4758.0,7,194,2,56,0.0,0,0.0,4,1,6,5,0,8,0
37,2,0,1,1,29760.0,165.0,4819.0,87,64,4,68,7.0,5,17.0,3,1,4,4,0,8,0
45,4,1,0,0,28973.0,269.0,4774.0,59,206,0,46,3.0,2,12.0,5,1,5,2,0,8,0
49,4,1,1,1,39435.0,102.0,4477.0,16,71,0,18,0.0,0,13.0,3,1,2,1,0,7,0
38,1,1,0,0,65370.0,461.0,4482.0,1,71,22,112,120.5,81,29.0,2,3,13,1,0,1,2
43,0,0,1,1,20194.0,47.0,4709.0,64,0,4,7,11.0,10,15.0,2,0,3,2,0,6,0
46,4,0,1,2,42473.0,144.0,4282.0,72,93,1,21,0.0,4,25.0,2,1,4,3,0,5,0
54,2,1,0,0,64590.0,1338.0,4773.0,98,920,81,168,36.0,46,30.0,9,4,10,1,0,6,2
63,2,1,1,1,71232.0,917.0,4363.0,91,653,17,170,34.0,26,17.0,11,2,10,2,0,7,1
51,2,1,1,2,34600.0,318.0,4694.0,8,199,33,60,8.0,3,15.0,5,2,5,5,0,8,1
55,2,0,1,2,46904.0,253.0,4753.0,20,153,4,56,0.0,9,31.0,5,1,4,4,0,8,1
49,2,1,1,1,49094.0,502.0,4796.0,6,376,0,38,11.0,8,69.0,6,3,6,5,0,6,1
39,2,1,1,1,36075.0,119.0,4352.0,54,46,0,30,12.0,1,30.0,2,0,4,1,0,6,0
43,1,1,1,2,60839.0,1250.0,4820.0,72,600,21,128,120.5,81,126.5,2,2,12,13,0,8,1
43,2,1,1,1,77298.0,969.0,4389.0,46,425,81,292,23.0,35,79.0,6,6,11,1,0,3,2
72,2,1,1,2,34026.0,76.0,4478.0,11,18,6,15,12.0,8,17.0,2,1,3,3,0,5,0
59,4,0,1,2,48918.0,62.0,4228.0,21,52,0,9,0.0,0,1.0,1,0,4,2,0,4,0
60,1,1,0,0,82122.0,1382.0,4468.0,89,734,22,350,120.5,25,100.0,3,9,13,1,1,1,2
46,2,0,1,1,37697.0,84.0,4292.0,82,34,6,21,11.0,4,8.0,2,1,3,1,0,6,0
70,2,1,1,2,34074.0,255.0,4501.0,69,135,1,41,10.0,1,67.0,3,3,3,5,1,6,1
62,3,1,1,2,28520.0,43.0,4530.0,55,11,0,10,0.0,2,20.0,1,1,2,1,0,6,0
67,2,0,1,1,62535.0,398.0,4419.0,13,163,48,90,0.0,45,52.0,3,2,8,1,0,3,1
45,3,0,1,1,36273.0,76.0,4224.0,80,29,3,30,3.0,2,9.0,3,0,3,2,0,6,0
58,2,1,1,2,63404.0,902.0,4173.0,97,734,26,70,11.0,44,17.0,6,3,4,2,1,4,1
41,1,1,1,1,75774.0,823.0,4208.0,27,340,21,134,120.5,14,56.0,7,5,8,1,0,4,2
46,2,1,1,1,78416.0,1179.0,4152.0,99,453,38,279,120.5,38,126.5,7,7,10,2,0,3,2
48,2,1,1,1,75702.0,1921.0,4773.0,87,1073,0,556,120.5,37,37.0,10,5,13,1,1,6,1
71,3,1,1,2,59385.0,185.0,4577.0,85,135,0,10,0.0,4,36.0,3,1,4,2,0,5,0
56,2,0,1,2,37070.0,433.0,4616.0,30,231,7,137,4.0,15,39.0,5,1,8,9,0,7,1
71,2,1,1,2,44689.0,34.0,4320.0,82,18,0,5,0.0,0,11.0,1,1,2,2,1,7,0
64,2,1,1,1,53977.0,907.0,4536.0,21,620,16,165,0.0,24,82.0,5,5,12,5,0,5,1
56,4,0,1,2,7144.0,416.0,4354.0,92,81,4,33,5.0,2,126.5,23,1,1,0,0,0,1
58,2,0,1,2,18701.0,44.0,4540.0,95,12,4,2,10.0,6,10.0,2,0,4,4,0,5,0
66,2,1,0,0,90369.0,1588.0,4212.0,2,292,51,556,120.5,23,17.0,4,6,6,1,0,1,2
48,4,0,0,0,63159.0,1797.0,4751.0,74,965,34,556,89.0,81,37.0,3,5,8,1,1,3,2
56,2,1,1,2,37758.0,40.0,4783.0,49,27,2,10,0.0,0,1.0,1,0,3,2,0,8,0
59,4,0,1,1,46757.0,1143.0,4740.0,71,777,30,163,0.0,51,122.0,4,4,7,6,0,9,1
53,3,1,0,0,79734.0,914.0,4151.0,72,572,8,232,23.0,62,17.0,4,3,6,1,1,1,2
30,2,1,0,0,63207.0,1502.0,4675.0,68,438,81,556,91.0,81,70.0,2,3,6,1,1,7,2
68,2,0,1,1,72071.0,1338.0,4650.0,4,531,69,300,120.5,81,126.5,5,4,8,3,0,2,2
39,4,1,1,1,21840.0,27.0,4493.0,80,17,0,9,0.0,0,1.0,1,0,3,1,0,9,0
40,1,1,1,1,58582.0,763.0,4424.0,15,402,35,106,101.0,77,42.0,9,2,9,2,1,5,1
71,2,0,0,0,72282.0,1331.0,4495.0,70,503,27,419,90.0,81,126.5,5,7,9,1,0,7,2
66,2,1,1,2,50387.0,525.0,4452.0,91,369,9,87,12.0,14,34.0,6,2,8,3,0,5,1
61,4,1,1,2,32583.0,9.0,4164.0,10,5,0,3,0.0,0,1.0,1,0,2,1,0,7,0
60,2,1,1,1,62568.0,953.0,4233.0,99,362,17,398,80.0,35,61.0,5,3,5,3,1,4,1
51,3,0,1,2,44635.0,68.0,4411.0,25,56,0,9,0.0,0,3.0,2,0,3,2,0,7,0
51,3,0,1,2,33316.0,131.0,4418.0,34,79,1,31,4.0,4,12.0,2,1,4,3,0,6,0
54,2,1,1,1,63967.0,882.0,4474.0,57,387,81,141,73.0,35,126.5,4,4,12,3,0,2,2
44,1,1,0,0,52513.0,1149.0,4813.0,84,367,17,241,104.0,81,126.5,9,5,9,2,0,7,2
53,2,1,1,1,25293.0,37.0,4437.0,51,15,0,11,0.0,2,9.0,1,1,2,1,0,8,0
57,4,0,1,1,54111.0,388.0,4458.0,97,267,6,54,8.0,3,50.0,5,2,6,2,0,5,1
36,2,1,0,0,78394.0,1428.0,4649.0,13,298,27,556,120.5,24,126.5,4,6,5,1,0,2,2
64,3,1,0,0,80739.0,1633.0,4552.0,92,674,81,556,39.0,0,92.0,3,11,9,1,0,1,2
47,3,1,1,1,22669.0,173.0,4553.0,30,16,14,36,37.0,22,48.0,4,1,2,3,0,9,0
35,2,0,1,1,29236.0,99.0,4414.0,30,37,4,24,16.0,9,9.0,4,0,3,2,0,9,0
63,2,1,1,1,44911.0,215.0,4621.0,11,159,0,22,2.0,1,31.0,4,1,4,3,0,7,0
60,4,1,1,1,54693.0,929.0,4647.0,72,686,17,142,23.0,26,35.0,6,4,13,8,0,6,1
48,2,1,1,1,48186.0,219.0,4251.0,39,97,3,66,12.0,7,34.0,4,1,4,3,0,7,0
45,2,1,1,2,54809.0,174.0,4441.0,0,63,6,57,13.0,13,22.0,2,1,5,4,0,4,0
44,2,1,1,2,41580.0,92.0,4716.0,15,56,5,24,4.0,0,3.0,2,1,3,3,0,5,0
52,4,1,0,0,80336.0,1052.0,4443.0,12,209,19,456,120.5,81,66.0,2,9,13,1,0,1,2
65,2,1,1,1,47743.0,275.0,4614.0,56,198,2,43,0.0,12,20.0,4,1,6,3,1,6,1
67,1,1,1,1,62972.0,587.0,4845.0,39,313,15,47,20.0,0,126.5,7,4,3,2,0,6,1
68,4,0,1,1,57333.0,1662.0,4795.0,55,941,14,397,76.0,58,126.5,8,5,9,11,0,6,1
40,4,1,1,1,32313.0,159.0,4653.0,60,86,4,56,2.0,4,7.0,4,0,4,3,0,9,0
69,3,0,0,0,84953.0,1024.0,4541.0,73,167,48,556,63.0,72,72.0,3,10,4,1,3,2,2
54,3,0,1,1,27071.0,35.0,4217.0,90,8,3,19,0.0,2,3.0,2,0,3,2,0,6,0
65,3,1,0,0,68148.0,1042.0,4452.0,86,389,66,408,37.0,57,85.0,4,4,6,1,0,2,2
57,3,1,1,2,65735.0,395.0,4354.0,37,239,7,119,4.0,15,11.0,6,2,6,5,0,7,1
47,4,1,0,0,86836.0,557.0,4805.0,7,179,21,273,0.0,21,63.0,6,10,6,1,3,5,2
59,4,1,1,2,4023.0,9.0,4156.0,29,5,0,1,1.0,1,1.0,0,0,0,15,0,19,0
32,2,1,0,0,30093.0,69.0,4506.0,19,2,6,28,13.0,4,16.0,2,0,3,1,0,7,0
56,4,1,1,1,57705.0,486.0,4319.0,14,383,0,53,6.0,4,40.0,8,1,6,3,0,6,1
34,2,0,1,1,25008.0,34.0,4297.0,72,2,8,8,6.0,1,9.0,1,0,3,2,0,8,0
27,1,0,0,0,83257.0,1365.0,4799.0,56,536,27,556,38.0,81,67.0,5,10,12,1,2,6,2
47,2,1,1,1,22280.0,13.0,4556.0,85,2,1,4,3.0,1,2.0,1,0,2,1,0,8,0
44,4,1,0,0,72159.0,1401.0,4758.0,62,322,53,556,34.0,40,53.0,4,6,10,1,0,2,2
61,2,1,0,0,64260.0,1574.0,4684.0,1,539,81,556,20.0,0,30.0,4,5,4,1,0,3,2
38,4,0,0,0,82733.0,1323.0,4442.0,28,712,50,420,65.0,38,38.0,8,4,7,1,0,4,2
51,3,0,1,1,74290.0,1217.0,4471.0,70,1121,0,72,0.0,12,12.0,10,8,10,4,2,6,1
71,3,0,1,3,58217.0,103.0,4739.0,84,68,1,13,3.0,5,13.0,2,0,4,1,0,6,0
46,3,1,0,0,21024.0,84.0,4510.0,89,36,4,18,6.0,2,18.0,2,0,4,1,0,7,0
50,4,1,0,0,70116.0,1536.0,4669.0,73,707,44,556,95.0,58,29.0,2,8,12,1,0,1,2
37,2,1,1,1,54006.0,581.0,4799.0,42,174,77,203,6.0,24,97.0,8,1,7,2,0,7,1
56,4,1,1,1,69063.0,928.0,4749.0,16,666,35,124,69.0,8,26.0,5,3,5,1,0,3,1
47,1,0,0,0,11448.0,14.0,4346.0,16,0,0,0,6.0,2,6.0,1,0,2,1,0,6,0
43,2,0,1,1,61825.0,424.0,4476.0,56,162,50,100,55.0,30,27.0,4,2,8,1,0,4,1
51,2,1,1,1,70886.0,960.0,4408.0,65,407,70,239,103.0,81,53.0,5,4,4,1,0,2,2
40,2,1,0,0,69109.0,1555.0,4747.0,10,823,25,459,120.5,29,95.0,6,6,7,1,1,4,2
49,2,0,1,2,60208.0,656.0,4780.0,13,488,23,71,15.0,0,59.0,8,3,7,11,1,7,1
54,3,1,1,2,32889.0,55.0,4446.0,78,28,0,13,4.0,2,8.0,2,1,3,3,0,5,0
38,2,0,1,1,34738.0,20.0,4199.0,51,3,2,10,3.0,0,2.0,1,0,3,1,0,6,0
51,3,1,1,1,30538.0,367.0,4786.0,27,284,0,52,8.0,3,20.0,9,0,4,4,0,10,1
45,1,1,0,0,82326.0,2257.0,4261.0,30,938,81,556,120.5,81,126.5,5,10,6,1,3,2,2
55,4,0,1,1,26642.0,42.0,4270.0,71,13,2,15,2.0,2,8.0,2,0,3,2,0,6,0
58,2,0,1,1,69932.0,1049.0,4532.0,97,412,81,153,120.5,81,57.0,7,6,11,2,0,4,2
50,2,0,1,2,44503.0,48.0,4224.0,83,31,1,8,0.0,0,8.0,2,0,3,2,0,6,0
74,4,0,1,1,60200.0,685.0,4693.0,3,502,19,132,0.0,6,26.0,6,2,11,6,0,6,1
70,2,0,1,1,49638.0,39.0,4221.0,71,18,10,3,3.0,5,0.0,1,0,3,1,0,2,0
35,1,0,0,0,23830.0,43.0,4292.0,3,1,8,6,4.0,8,16.0,1,0,3,1,0,7,0
63,3,0,0,0,33051.0,835.0,4832.0,15,100,71,243,108.0,81,126.5,9,1,8,3,0,9,1
64,2,1,0,0,72905.0,1515.0,4309.0,52,407,81,445,120.5,81,126.5,3,7,9,1,1,1,2
71,4,1,1,1,69702.0,1039.0,4645.0,8,664,9,240,50.0,19,57.0,7,7,10,2,0,4,1
47,2,0,1,1,70300.0,1596.0,4499.0,89,1045,61,338,60.0,46,46.0,5,5,13,3,0,8,1
38,4,1,0,0,70643.0,1828.0,4772.0,66,1218,81,304,23.0,81,33.0,5,8,4,1,0,6,2
53,4,1,1,1,30396.0,34.0,4210.0,22,15,0,6,0.0,1,12.0,1,1,2,2,1,7,0
54,4,0,1,1,50616.0,149.0,4222.0,56,128,0,16,0.0,1,4.0,4,0,4,2,0,7,0
53,3,0,1,1,62772.0,946.0,4556.0,74,581,49,157,43.0,8,108.0,5,6,11,1,1,2,2
37,4,0,0,0,30298.0,28.0,4191.0,48,6,3,12,6.0,1,0.0,1,1,3,1,0,3,0
38,2,0,1,1,52413.0,450.0,4753.0,67,185,8,133,56.0,56,12.0,7,1,7,2,0,7,1
65,4,1,1,2,44155.0,46.0,4311.0,24,22,1,9,0.0,0,14.0,1,1,2,1,0,4,0
51,4,0,0,0,86979.0,1702.0,4384.0,67,584,81,556,65.0,81,35.0,5,5,5,1,1,2,2
47,2,1,1,2,76532.0,820.0,4443.0,38,355,30,177,90.0,81,30.0,9,5,7,4,0,5,1
40,2,1,1,1,42081.0,382.0,4638.0,86,175,10,110,54.0,6,27.0,6,3,4,2,1,6,1
34,4,1,0,0,67546.0,2126.0,4817.0,90,864,81,556,120.5,38,126.5,4,10,5,1,0,3,2
33,3,1,0,0,88420.0,2069.0,4208.0,87,957,81,556,99.0,81,126.5,4,7,8,1,3,1,2
37,2,1,1,1,31158.0,72.0,4668.0,62,25,6,16,20.0,0,5.0,2,0,3,2,0,8,0
54,2,0,1,1,61671.0,732.0,4176.0,23,641,7,56,0.0,0,28.0,10,4,6,8,2,8,1
48,2,0,0,0,69719.0,801.0,4184.0,99,273,81,208,120.5,14,43.0,2,3,5,1,0,1,2
73,2,0,1,1,49160.0,236.0,4402.0,29,122,21,43,25.0,10,15.0,3,1,6,2,0,6,1
44,0,1,1,1,24882.0,80.0,4808.0,52,1,4,10,29.0,0,36.0,1,1,2,1,1,6,0
68,4,0,0,0,90933.0,1685.0,4240.0,90,1020,31,430,62.0,63,79.0,4,6,4,1,1,1,2
77,4,0,0,0,113734.0,277.0,4182.0,9,6,2,3,1.0,81,3.0,27,0,0,0,0,1,1
72,4,1,1,1,59292.0,507.0,4531.0,71,378,14,68,19.0,14,14.0,3,5,8,2,0,3,1
58,4,1,1,2,45759.0,68.0,4641.0,13,42,1,18,3.0,0,4.0,2,0,3,2,0,7,0
39,2,0,0,0,22148.0,49.0,4227.0,16,15,5,14,0.0,4,11.0,1,0,3,1,0,7,0
35,3,1,0,0,73395.0,397.0,4253.0,94,272,7,80,20.0,7,11.0,4,4,6,1,0,2,2
51,2,0,1,1,29819.0,39.0,4398.0,77,9,1,24,2.0,1,2.0,3,0,3,3,0,6,0
54,2,1,1,1,45688.0,306.0,4305.0,20,279,0,18,0.0,0,9.0,3,1,8,2,1,4,0
68,2,1,0,0,62820.0,976.0,4564.0,51,398,61,265,120.5,61,53.0,3,4,6,1,0,1,2
51,4,1,1,1,60491.0,1028.0,4446.0,81,637,47,237,12.0,19,76.0,6,11,7,4,0,5,1
36,2,1,1,1,33235.0,70.0,4294.0,71,45,0,16,2.0,1,6.0,3,0,3,1,0,7,0
63,2,1,0,0,35701.0,46.0,4617.0,36,21,1,9,7.0,3,5.0,1,0,3,1,0,6,0
42,3,1,1,1,31535.0,51.0,4426.0,95,15,4,13,0.0,0,19.0,1,1,2,1,1,7,0
62,1,1,0,0,92556.0,1263.0,4220.0,32,493,81,352,120.5,23,28.0,3,5,13,0,0,0,2
52,2,0,1,1,67384.0,1490.0,4746.0,32,957,40,175,120.5,53,107.0,7,8,5,2,1,5,2
51,3,1,0,0,80573.0,1564.0,4773.0,85,829,81,430,60.0,81,15.0,4,6,13,1,0,2,2
55,2,1,1,1,77870.0,1815.0,4826.0,93,1017,50,500,65.0,50,126.5,5,5,5,3,2,8,1
59,4,0,1,1,52278.0,1198.0,4670.0,24,953,0,71,0.0,0,126.5,10,5,10,6,0,8,1
54,2,0,1,1,57107.0,416.0,4824.0,44,159,0,120,0.0,0,126.5,4,4,8,7,2,8,1
32,2,1,0,0,18929.0,85.0,4648.0,15,32,0,8,23.0,4,18.0,1,0,4,1,0,6,0
41,4,0,1,1,36038.0,47.0,4544.0,82,23,0,15,0.0,2,7.0,3,0,3,2,0,6,0
46,2,0,0,0,20180.0,137.0,4644.0,27,18,42,24,15.0,20,18.0,2,1,4,1,0,7,0
57,4,1,1,2,34230.0,21.0,4700.0,72,15,0,4,0.0,0,2.0,1,0,2,1,0,7,0
45,1,0,1,1,31878.0,70.0,4157.0,7,23,4,5,10.0,5,23.0,1,0,4,1,0,3,0
50,1,1,1,1,70932.0,909.0,4311.0,57,200,81,100,46.0,81,126.5,6,2,12,2,0,3,2
66,2,0,0,0,91249.0,1676.0,4767.0,84,1225,27,119,71.0,81,27.0,7,9,6,0,4,4,2
79,3,0,0,0,77598.0,1735.0,4421.0,53,1193,33,281,120.5,66,33.0,7,5,13,1,1,3,2
63,2,0,1,2,80982.0,1191.0,4687.0,48,505,81,401,104.0,22,22.0,11,5,11,3,0,5,1
45,3,1,1,1,22701.0,24.0,4447.0,2,2,4,9,0.0,4,5.0,1,0,3,1,0,5,0
53,4,1,1,1,55212.0,1182.0,4733.0,65,1103,0,45,0.0,0,34.0,4,2,11,3,2,8,1
52,2,1,0,0,70617.0,1280.0,4521.0,45,353,61,556,40.0,46,27.0,3,3,7,1,0,2,2
65,2,0,0,0,64849.0,1336.0,4743.0,42,652,48,350,94.0,81,108.0,9,3,6,1,0,5,2
57,3,1,1,2,62694.0,749.0,4527.0,29,379,6,157,25.0,81,91.0,9,3,7,5,0,7,1
48,4,1,1,2,61917.0,91.0,4371.0,83,46,4,36,2.0,2,1.0,2,0,4,1,0,5,0
75,4,1,1,1,67472.0,414.0,4424.0,93,162,31,127,8.0,17,69.0,4,2,7,2,0,3,1
40,3,1,1,1,21059.0,44.0,4323.0,40,8,3,19,3.0,3,8.0,3,0,3,3,0,6,0
54,3,1,1,2,29543.0,63.0,4239.0,47,17,3,18,3.0,4,18.0,3,1,2,2,0,7,0
71,2,1,1,1,75903.0,901.0,4597.0,50,340,81,185,120.5,38,100.0,6,6,9,2,0,3,2
47,1,1,1,2,34984.0,38.0,4811.0,40,8,4,15,3.0,5,3.0,1,0,3,2,0,7,0
66,4,0,1,1,54998.0,455.0,4626.0,3,154,22,202,39.0,30,8.0,4,2,9,5,0,4,1
73,4,0,1,1,54356.0,775.0,4737.0,62,710,15,30,20.0,0,0.0,11,2,8,3,0,8,1
63,3,1,1,1,34242.0,15.0,4248.0,25,8,2,4,0.0,0,1.0,0,0,3,1,0,5,0
49,2,1,1,1,25410.0,38.0,4452.0,48,2,2,4,13.0,13,4.0,1,0,4,1,0,4,0
38,4,1,0,0,73356.0,1512.0,4293.0,56,1050,14,322,0.0,14,112.0,5,11,5,1,3,2,2
72,2,1,1,1,28320.0,43.0,4681.0,68,19,1,14,3.0,2,4.0,1,0,3,1,0,8,0
45,2,0,1,1,23763.0,42.0,4841.0,64,22,0,6,6.0,2,6.0,1,0,3,1,0,7,0
38,2,1,0,0,72570.0,1089.0,4215.0,67,274,81,216,120.5,81,126.5,4,6,12,1,0,1,2
46,3,1,1,1,34529.0,162.0,4803.0,94,68,6,38,3.0,6,41.0,2,2,3,2,0,7,0
71,2,0,0,0,70792.0,1272.0,4658.0,82,344,45,556,104.0,11,114.0,3,4,10,2,0,3,2
40,2,1,0,0,63211.0,1173.0,4754.0,3,145,81,459,120.5,26,126.5,3,8,7,2,0,2,2
48,3,1,1,1,83891.0,816.0,4159.0,24,217,38,350,111.0,81,15.0,4,7,10,1,0,1,2
54,2,0,1,2,36065.0,74.0,4605.0,54,18,7,34,10.0,2,3.0,3,0,3,3,0,8,0
68,2,1,1,1,39898.0,134.0,4652.0,20,69,8,26,12.0,7,12.0,3,0,4,2,0,7,0
82,4,0,0,0,51141.0,157.0,4506.0,96,144,0,7,0.0,0,6.0,3,1,4,1,0,5,0
46,2,1,1,1,56939.0,561.0,4434.0,19,256,34,103,90.0,29,49.0,3,3,10,2,0,3,1
71,2,0,0,0,80872.0,1336.0,4198.0,60,483,72,556,94.0,12,108.0,4,4,10,1,0,1,2
46,4,1,0,0,72335.0,2092.0,4835.0,2,1225,81,556,28.0,21,0.0,10,4,8,1,0,8,2
58,4,0,0,0,61798.0,463.0,4368.0,13,338,4,89,11.0,8,13.0,4,2,9,1,0,4,2
72,4,0,0,0,76842.0,1130.0,4207.0,37,605,10,345,84.0,54,32.0,1,8,7,1,0,0,2
46,2,1,1,1,29478.0,20.0,4313.0,59,8,0,7,3.0,1,1.0,1,0,3,1,0,6,0
66,2,0,1,1,46998.0,377.0,4765.0,55,172,41,86,45.0,6,27.0,5,3,5,5,1,7,1
32,2,0,0,0,96843.0,1544.0,4582.0,60,448,71,556,40.0,17,17.0,6,11,10,1,1,2,2
72,4,0,1,2,56551.0,138.0,4203.0,48,67,4,32,17.0,2,16.0,2,1,4,3,0,4,0
57,3,1,1,1,70053.0,1012.0,4511.0,38,512,53,98,81.0,81,89.0,8,5,10,3,0,5,1
60,4,0,0,0,71670.0,1766.0,4505.0,8,1225,16,128,0.0,0,126.5,5,3,6,1,3,6,2
44,2,1,1,2,44359.0,45.0,4162.0,19,20,0,14,7.0,3,1.0,2,0,4,3,0,3,0
70,2,0,1,2,40887.0,161.0,4569.0,32,50,4,44,10.0,10,43.0,3,1,3,3,0,9,0
56,2,0,1,1,48877.0,144.0,4325.0,27,102,1,15,2.0,0,24.0,3,0,4,1,0,7,0
75,2,1,0,0,74485.0,1734.0,4459.0,58,499,81,556,120.5,49,49.0,6,7,12,1,0,3,2
